Day,Campaign,Cost,Impressions,Clicks,Conversions,Total conv. value
18/11/25,Campaign_024_ZOMBIE,188.66,971,62,3,92.81
18/11/25,Campaign_025_AVERAGE,64.36,604,32,3,100.35
18/11/25,Campaign_026_DECAYER,129.24,868,64,0,27.39
18/11/25,Campaign_027_ZOMBIE,135.59,558,45,2,74.49
18/11/25,Campaign_028_ZOMBIE,167.15,1050,55,2,86.1
18/11/25,Campaign_029_ZERO_HOPE,71.66,251,14,0,0
18/11/25,Campaign_030_AVERAGE,55.75,378,27,2,90.88
18/11/25,Campaign_031_AVERAGE,56.45,357,28,2,82.48
18/11/25,Campaign_032_ZOMBIE,149.37,826,49,2,79.11
18/11/25,Campaign_033_ZERO_HOPE,91.79,181,18,0,0
18/11/25,Campaign_034_ZOMBIE,149.25,611,49,2,75.21
18/11/25,Campaign_035_ZERO_HOPE,99.48,246,19,0,0
18/11/25,Campaign_036_ZOMBIE,124.38,775,41,2,67.84
18/11/25,Campaign_037_ZERO_HOPE,91.71,357,18,0,0
18/11/25,Campaign_038_AVERAGE,40.95,303,20,2,56.79
18/11/25,Campaign_039_STAR,111.05,1304,111,22,412.92
18/11/25,Campaign_040_AVERAGE,36.89,286,18,1,52.24
18/11/25,Campaign_041_DECAYER,105.35,938,52,0,23.09
18/11/25,Campaign_042_ZOMBIE,162.15,881,54,2,79.4
18/11/25,Campaign_043_AVERAGE,51.51,312,25,2,84.64
18/11/25,Campaign_044_STAR,125.14,1729,125,25,467.99
18/11/25,Campaign_045_ZERO_HOPE,99.75,311,19,0,0
18/11/25,Campaign_046_AVERAGE,59.22,494,29,2,86
18/11/25,Campaign_047_DECAYER,128.99,1018,64,0,24.36
18/11/25,Campaign_048_ZOMBIE,141.61,710,47,2,67.69
18/11/25,Campaign_049_DECAYER,81.15,734,40,0,14.91
18/11/25,Campaign_050_ZERO_HOPE,97.48,265,19,0,0
19/11/25,Campaign_001_ZERO_HOPE,88.43,281,17,0,0
19/11/25,Campaign_002_DECAYER,93.11,695,46,0,17.12
19/11/25,Campaign_003_ZERO_HOPE,87.96,305,17,0,0
19/11/25,Campaign_004_ZOMBIE,131.95,761,43,2,62.44
19/11/25,Campaign_005_ZOMBIE,125.52,436,41,2,59.8
19/11/25,Campaign_006_STAR,96.86,1076,96,19,418.45
19/11/25,Campaign_007_AVERAGE,37.76,322,18,1,61.63
19/11/25,Campaign_008_AVERAGE,46.11,383,23,2,63.13
19/11/25,Campaign_009_AVERAGE,38.95,314,19,1,53.45
19/11/25,Campaign_010_ZOMBIE,177.63,803,59,2,96.64
19/11/25,Campaign_011_ZERO_HOPE,73.17,153,14,0,0
19/11/25,Campaign_012_ZERO_HOPE,100.37,313,20,0,0
19/11/25,Campaign_013_ZOMBIE,184.49,728,61,3,88.81
19/11/25,Campaign_014_AVERAGE,63.63,394,31,3,103.33
19/11/25,Campaign_015_DECAYER,108.28,684,54,0,20.86
19/11/25,Campaign_016_ZERO_HOPE,58.92,139,11,0,0
19/11/25,Campaign_017_ZOMBIE,125.45,419,41,2,58.38
19/11/25,Campaign_018_AVERAGE,52.73,294,26,2,74.52
19/11/25,Campaign_019_ZERO_HOPE,60.08,207,12,0,0
19/11/25,Campaign_020_ZERO_HOPE,80.45,212,16,0,0
19/11/25,Campaign_021_ZOMBIE,181.89,1029,60,3,90.27
19/11/25,Campaign_022_ZOMBIE,152.66,649,50,2,73.61
19/11/25,Campaign_023_ZERO_HOPE,101.77,214,20,0,0
19/11/25,Campaign_024_ZOMBIE,169.5,634,56,2,91.32
19/11/25,Campaign_025_AVERAGE,38.5,203,19,1,58.75
19/11/25,Campaign_026_DECAYER,125.5,819,62,0,25.14
19/11/25,Campaign_027_ZOMBIE,147.1,698,49,2,78.46
19/11/25,Campaign_028_ZOMBIE,131.85,607,43,2,66.31
19/11/25,Campaign_029_ZERO_HOPE,79.02,250,15,0,0
19/11/25,Campaign_030_AVERAGE,42.59,418,21,2,59.92
19/11/25,Campaign_031_AVERAGE,52.84,415,26,2,83.13
19/11/25,Campaign_032_ZOMBIE,150.38,687,50,2,78.29
19/11/25,Campaign_033_ZERO_HOPE,78.63,174,15,0,0
19/11/25,Campaign_034_ZOMBIE,181.13,1183,60,3,92.73
19/11/25,Campaign_035_ZERO_HOPE,90.35,338,18,0,0
19/11/25,Campaign_036_ZOMBIE,188.06,915,62,3,85.91
19/11/25,Campaign_037_ZERO_HOPE,72.47,192,14,0,0
19/11/25,Campaign_038_AVERAGE,43.01,328,21,2,61.08
19/11/25,Campaign_039_STAR,113.29,1524,113,22,476.05
19/11/25,Campaign_040_AVERAGE,35.59,276,17,1,58.26
19/11/25,Campaign_041_DECAYER,113.61,944,56,0,22.59
19/11/25,Campaign_042_ZOMBIE,170.48,728,56,2,76.94
19/11/25,Campaign_043_AVERAGE,54.49,496,27,2,76.03
19/11/25,Campaign_044_STAR,119.36,1443,119,23,464.48
19/11/25,Campaign_045_ZERO_HOPE,62.46,195,12,0,0
19/11/25,Campaign_046_AVERAGE,54.28,413,27,2,79.75
19/11/25,Campaign_047_DECAYER,122.07,732,61,0,22.35
19/11/25,Campaign_048_ZOMBIE,145.03,840,48,2,76.44
19/11/25,Campaign_049_DECAYER,80.25,489,40,0,15.61
19/11/25,Campaign_050_ZERO_HOPE,77.46,222,15,0,0
20/11/25,Campaign_001_ZERO_HOPE,98.98,262,19,0,0
20/11/25,Campaign_002_DECAYER,84.03,678,42,0,17.9
20/11/25,Campaign_003_ZERO_HOPE,94.55,190,18,0,0
20/11/25,Campaign_004_ZOMBIE,188.13,630,62,3,99.29
20/11/25,Campaign_005_ZOMBIE,136.25,542,45,2,65.55
20/11/25,Campaign_006_STAR,76.76,1451,76,15,337.11
20/11/25,Campaign_007_AVERAGE,56.79,348,28,2,80.1
20/11/25,Campaign_008_AVERAGE,40.54,310,20,2,55.3
20/11/25,Campaign_009_AVERAGE,35.22,325,17,1,51.07
20/11/25,Campaign_010_ZOMBIE,125.77,534,41,2,58.22
20/11/25,Campaign_011_ZERO_HOPE,68.92,247,13,0,0
20/11/25,Campaign_012_ZERO_HOPE,61.66,138,12,0,0
20/11/25,Campaign_013_ZOMBIE,149,954,49,2,71.11
20/11/25,Campaign_014_AVERAGE,58.61,434,29,2,85.35
20/11/25,Campaign_015_DECAYER,107.46,657,53,0,22.91
20/11/25,Campaign_016_ZERO_HOPE,85.12,284,17,0,0
20/11/25,Campaign_017_ZOMBIE,136.96,757,45,2,72.55
20/11/25,Campaign_018_AVERAGE,38.31,371,19,1,55.92
20/11/25,Campaign_019_ZERO_HOPE,89.1,261,17,0,0
20/11/25,Campaign_020_ZERO_HOPE,58.68,130,11,0,0
20/11/25,Campaign_021_ZOMBIE,115.04,533,38,1,57.55
20/11/25,Campaign_022_ZOMBIE,149.03,741,49,2,68.62
20/11/25,Campaign_023_ZERO_HOPE,87.3,212,17,0,0
20/11/25,Campaign_024_ZOMBIE,170.83,926,56,2,91.67
20/11/25,Campaign_025_AVERAGE,36.1,229,18,1,51.91
20/11/25,Campaign_026_DECAYER,92.65,516,46,0,17.44
20/11/25,Campaign_027_ZOMBIE,138.24,790,46,2,62.41
20/11/25,Campaign_028_ZOMBIE,175.66,949,58,2,90.58
20/11/25,Campaign_029_ZERO_HOPE,79.06,254,15,0,0
20/11/25,Campaign_030_AVERAGE,48.21,364,24,2,66.53
20/11/25,Campaign_031_AVERAGE,51,293,25,2,82.86
20/11/25,Campaign_032_ZOMBIE,138.7,521,46,2,67.5
20/11/25,Campaign_033_ZERO_HOPE,64.94,188,12,0,0
20/11/25,Campaign_034_ZOMBIE,136.76,758,45,2,65.36
20/11/25,Campaign_035_ZERO_HOPE,63.32,185,12,0,0
20/11/25,Campaign_036_ZOMBIE,179.05,633,59,2,82.82
20/11/25,Campaign_037_ZERO_HOPE,82.67,167,16,0,0
20/11/25,Campaign_038_AVERAGE,54.85,357,27,2,79.6
20/11/25,Campaign_039_STAR,71.64,899,71,14,310.75
20/11/25,Campaign_040_AVERAGE,42.19,290,21,2,67.61
20/11/25,Campaign_041_DECAYER,105.03,572,52,0,21.29
20/11/25,Campaign_042_ZOMBIE,147.59,772,49,2,79.98
20/11/25,Campaign_043_AVERAGE,41.32,284,20,2,60.35
20/11/25,Campaign_044_STAR,113.66,1321,113,22,499.51
20/11/25,Campaign_045_ZERO_HOPE,98.99,351,19,0,0
20/11/25,Campaign_046_AVERAGE,42.17,408,21,2,60.44
20/11/25,Campaign_047_DECAYER,74.38,512,37,0,15.03
20/11/25,Campaign_048_ZOMBIE,187.19,765,62,3,86.21
20/11/25,Campaign_049_DECAYER,86.77,679,43,0,17.8
20/11/25,Campaign_050_ZERO_HOPE,78.69,194,15,0,0
21/11/25,Campaign_001_ZERO_HOPE,84.26,306,16,0,0
21/11/25,Campaign_002_DECAYER,88.46,669,44,0,18.31
21/11/25,Campaign_003_ZERO_HOPE,99.45,339,19,0,0
21/11/25,Campaign_004_ZOMBIE,188.87,1226,62,3,101.99
21/11/25,Campaign_005_ZOMBIE,157.09,573,52,2,73.28
21/11/25,Campaign_006_STAR,101.28,1560,101,20,369.63
21/11/25,Campaign_007_AVERAGE,54.03,426,27,2,79.21
21/11/25,Campaign_008_AVERAGE,44.63,359,22,2,64.45
21/11/25,Campaign_009_AVERAGE,42.41,270,21,2,68.86
21/11/25,Campaign_010_ZOMBIE,137.83,675,45,2,66.52
21/11/25,Campaign_011_ZERO_HOPE,67.51,216,13,0,0
21/11/25,Campaign_012_ZERO_HOPE,86.51,190,17,0,0
21/11/25,Campaign_013_ZOMBIE,193.16,1147,64,3,100.1
21/11/25,Campaign_014_AVERAGE,45.15,317,22,2,73.77
21/11/25,Campaign_015_DECAYER,97.87,948,48,0,20.9
21/11/25,Campaign_016_ZERO_HOPE,84.12,202,16,0,0
21/11/25,Campaign_017_ZOMBIE,128.96,753,42,2,68.53
21/11/25,Campaign_018_AVERAGE,50.33,452,25,2,70.03
21/11/25,Campaign_019_ZERO_HOPE,58.43,173,11,0,0
21/11/25,Campaign_020_ZERO_HOPE,83.52,212,16,0,0
21/11/25,Campaign_021_ZOMBIE,183.82,1195,61,3,84.46
21/11/25,Campaign_022_ZOMBIE,121.75,428,40,2,63.16
21/11/25,Campaign_023_ZERO_HOPE,67.97,220,13,0,0
21/11/25,Campaign_024_ZOMBIE,119.14,602,39,1,58.71
21/11/25,Campaign_025_AVERAGE,59.75,521,29,2,90.31
21/11/25,Campaign_026_DECAYER,93.04,599,46,0,18.48
21/11/25,Campaign_027_ZOMBIE,184.02,1088,61,3,95.9
21/11/25,Campaign_028_ZOMBIE,128.12,708,42,2,69.09
21/11/25,Campaign_029_ZERO_HOPE,60.77,136,12,0,0
21/11/25,Campaign_030_AVERAGE,35.08,171,17,1,55.84
21/11/25,Campaign_031_AVERAGE,63.69,465,31,3,103.75
21/11/25,Campaign_032_ZOMBIE,172.87,730,57,2,81.25
21/11/25,Campaign_033_ZERO_HOPE,68.67,241,13,0,0
21/11/25,Campaign_034_ZOMBIE,122.91,497,40,2,59.32
21/11/25,Campaign_035_ZERO_HOPE,74.49,171,14,0,0
21/11/25,Campaign_036_ZOMBIE,168.36,908,56,2,82.14
21/11/25,Campaign_037_ZERO_HOPE,95.18,234,19,0,0
21/11/25,Campaign_038_AVERAGE,45.5,262,22,2,69.13
21/11/25,Campaign_039_STAR,107.79,1850,107,21,425.81
21/11/25,Campaign_040_AVERAGE,48.53,392,24,2,74.15
21/11/25,Campaign_041_DECAYER,95.73,648,47,0,17.64
21/11/25,Campaign_042_ZOMBIE,181.16,974,60,3,85.5
21/11/25,Campaign_043_AVERAGE,42.17,285,21,2,65.01
21/11/25,Campaign_044_STAR,95.98,1541,95,19,420.46
21/11/25,Campaign_045_ZERO_HOPE,103.59,378,20,0,0
21/11/25,Campaign_046_AVERAGE,35.05,314,17,1,51.4
21/11/25,Campaign_047_DECAYER,80.17,526,40,0,16.2
21/11/25,Campaign_048_ZOMBIE,170.69,1026,56,2,85.39
21/11/25,Campaign_049_DECAYER,96.74,562,48,0,19.06
21/11/25,Campaign_050_ZERO_HOPE,96.42,272,19,0,0
22/11/25,Campaign_001_ZERO_HOPE,56.37,186,11,0,0
22/11/25,Campaign_002_DECAYER,115.81,874,57,0,20.85
22/11/25,Campaign_003_ZERO_HOPE,71.27,173,14,0,0
22/11/25,Campaign_004_ZOMBIE,187.85,1156,62,3,95.67
22/11/25,Campaign_005_ZOMBIE,108.06,426,36,1,49.48
22/11/25,Campaign_006_STAR,73.54,948,73,14,290.17
22/11/25,Campaign_007_AVERAGE,46.78,457,23,2,66.32
22/11/25,Campaign_008_AVERAGE,64.23,346,32,3,98.38
22/11/25,Campaign_009_AVERAGE,50.87,375,25,2,77.87
22/11/25,Campaign_010_ZOMBIE,116.14,541,38,1,53.78
22/11/25,Campaign_011_ZERO_HOPE,56.29,213,11,0,0
22/11/25,Campaign_012_ZERO_HOPE,76.2,221,15,0,0
22/11/25,Campaign_013_ZOMBIE,194.71,1172,64,3,93.25
22/11/25,Campaign_014_AVERAGE,50.7,433,25,2,73.49
22/11/25,Campaign_015_DECAYER,80.87,415,40,0,16.08
22/11/25,Campaign_016_ZERO_HOPE,56.71,146,11,0,0
22/11/25,Campaign_017_ZOMBIE,123.95,584,41,2,61.36
22/11/25,Campaign_018_AVERAGE,50.53,478,25,2,70.85
22/11/25,Campaign_019_ZERO_HOPE,60.16,165,12,0,0
22/11/25,Campaign_020_ZERO_HOPE,69.54,201,13,0,0
22/11/25,Campaign_021_ZOMBIE,162.67,759,54,2,86.65
22/11/25,Campaign_022_ZOMBIE,146.37,953,48,2,74.34
22/11/25,Campaign_023_ZERO_HOPE,65.42,195,13,0,0
22/11/25,Campaign_024_ZOMBIE,121.31,768,40,2,56.14
22/11/25,Campaign_025_AVERAGE,57.07,346,28,2,84.95
22/11/25,Campaign_026_DECAYER,113.47,783,56,0,23.79
22/11/25,Campaign_027_ZOMBIE,124.35,681,41,2,66.06
22/11/25,Campaign_028_ZOMBIE,138.18,753,46,2,68.92
22/11/25,Campaign_029_ZERO_HOPE,92.45,211,18,0,0
22/11/25,Campaign_030_AVERAGE,48.82,335,24,2,73.8
22/11/25,Campaign_031_AVERAGE,60.68,353,30,3,94.41
22/11/25,Campaign_032_ZOMBIE,176.26,896,58,2,80.21
22/11/25,Campaign_033_ZERO_HOPE,102.75,348,20,0,0
22/11/25,Campaign_034_ZOMBIE,193.75,806,64,3,88.48
22/11/25,Campaign_035_ZERO_HOPE,69.35,207,13,0,0
22/11/25,Campaign_036_ZOMBIE,125.52,538,41,2,68.56
22/11/25,Campaign_037_ZERO_HOPE,89.79,285,17,0,0
22/11/25,Campaign_038_AVERAGE,39.89,335,19,1,62.73
22/11/25,Campaign_039_STAR,111.76,1464,111,22,452.63
22/11/25,Campaign_040_AVERAGE,51.95,447,25,2,81.48
22/11/25,Campaign_041_DECAYER,102.51,863,51,0,21.34
22/11/25,Campaign_042_ZOMBIE,135.88,532,45,2,70.99
22/11/25,Campaign_043_AVERAGE,59.04,294,29,2,82.17
22/11/25,Campaign_044_STAR,127.29,2302,127,25,486.8
22/11/25,Campaign_045_ZERO_HOPE,100.87,351,20,0,0
22/11/25,Campaign_046_AVERAGE,63.84,609,31,3,90.82
22/11/25,Campaign_047_DECAYER,74.24,622,37,0,14.47
22/11/25,Campaign_048_ZOMBIE,154.86,895,51,2,73.28
22/11/25,Campaign_049_DECAYER,71.85,683,35,0,15.08
22/11/25,Campaign_050_ZERO_HOPE,91.39,239,18,0,0
23/11/25,Campaign_001_ZERO_HOPE,70.16,154,14,0,0
23/11/25,Campaign_002_DECAYER,83.92,757,41,0,15.83
23/11/25,Campaign_003_ZERO_HOPE,81.53,260,16,0,0
23/11/25,Campaign_004_ZOMBIE,187.76,919,62,3,98.9
23/11/25,Campaign_005_ZOMBIE,189.28,1231,63,3,87.46
23/11/25,Campaign_006_STAR,79.03,1029,79,15,294.79
23/11/25,Campaign_007_AVERAGE,41.96,381,20,2,65.65
23/11/25,Campaign_008_AVERAGE,52.83,417,26,2,73.42
23/11/25,Campaign_009_AVERAGE,52.38,289,26,2,79.46
23/11/25,Campaign_010_ZOMBIE,106.73,434,35,1,53.59
23/11/25,Campaign_011_ZERO_HOPE,70.61,191,14,0,0
23/11/25,Campaign_012_ZERO_HOPE,69.76,243,13,0,0
23/11/25,Campaign_013_ZOMBIE,137.6,636,45,2,62.2
23/11/25,Campaign_014_AVERAGE,46.94,253,23,2,75.75
23/11/25,Campaign_015_DECAYER,98.68,691,49,0,20.26
23/11/25,Campaign_016_ZERO_HOPE,63.24,190,12,0,0
23/11/25,Campaign_017_ZOMBIE,125.12,421,41,2,62.76
23/11/25,Campaign_018_AVERAGE,47.46,331,23,2,70.65
23/11/25,Campaign_019_ZERO_HOPE,58.52,143,11,0,0
23/11/25,Campaign_020_ZERO_HOPE,60.04,167,12,0,0
23/11/25,Campaign_021_ZOMBIE,130.25,592,43,2,65.97
23/11/25,Campaign_022_ZOMBIE,188.78,1041,62,3,94.49
23/11/25,Campaign_023_ZERO_HOPE,99.93,365,19,0,0
23/11/25,Campaign_024_ZOMBIE,114.01,506,38,1,54.32
23/11/25,Campaign_025_AVERAGE,43.89,293,21,2,70.61
23/11/25,Campaign_026_DECAYER,122.24,711,61,0,26.25
23/11/25,Campaign_027_ZOMBIE,183.92,684,61,3,90.01
23/11/25,Campaign_028_ZOMBIE,154.38,808,51,2,74.77
23/11/25,Campaign_029_ZERO_HOPE,56.08,188,11,0,0
23/11/25,Campaign_030_AVERAGE,47.82,272,23,2,76.42
23/11/25,Campaign_031_AVERAGE,45.91,439,22,2,64.06
23/11/25,Campaign_032_ZOMBIE,131,522,43,2,68.82
23/11/25,Campaign_033_ZERO_HOPE,65.34,236,13,0,0
23/11/25,Campaign_034_ZOMBIE,119.33,502,39,1,56.25
23/11/25,Campaign_035_ZERO_HOPE,83.03,170,16,0,0
23/11/25,Campaign_036_ZOMBIE,139,785,46,2,65.62
23/11/25,Campaign_037_ZERO_HOPE,103.26,260,20,0,0
23/11/25,Campaign_038_AVERAGE,41.87,264,20,2,58.12
23/11/25,Campaign_039_STAR,74.43,1317,74,14,302.74
23/11/25,Campaign_040_AVERAGE,50.52,327,25,2,79.4
23/11/25,Campaign_041_DECAYER,108.18,831,54,0,23.21
23/11/25,Campaign_042_ZOMBIE,129.79,533,43,2,59.14
23/11/25,Campaign_043_AVERAGE,62.09,511,31,3,88.97
23/11/25,Campaign_044_STAR,109.21,1715,109,21,414.26
23/11/25,Campaign_045_ZERO_HOPE,101.61,257,20,0,0
23/11/25,Campaign_046_AVERAGE,61.13,363,30,3,99.84
23/11/25,Campaign_047_DECAYER,82.66,646,41,0,18
23/11/25,Campaign_048_ZOMBIE,186.18,788,62,3,91.63
23/11/25,Campaign_049_DECAYER,121.22,1044,60,0,24.34
23/11/25,Campaign_050_ZERO_HOPE,73.11,234,14,0,0
24/11/25,Campaign_001_ZERO_HOPE,58.48,114,11,0,0
24/11/25,Campaign_002_DECAYER,85.66,471,42,0,16.48
24/11/25,Campaign_003_ZERO_HOPE,62.76,208,12,0,0
24/11/25,Campaign_004_ZOMBIE,170.05,823,56,2,91.21
24/11/25,Campaign_005_ZOMBIE,147.22,894,49,2,80.88
24/11/25,Campaign_006_STAR,120.37,1203,120,24,506.64
24/11/25,Campaign_007_AVERAGE,50.99,466,25,2,70.87
24/11/25,Campaign_008_AVERAGE,49.57,446,24,2,77.64
24/11/25,Campaign_009_AVERAGE,52.75,419,26,2,78.94
24/11/25,Campaign_010_ZOMBIE,168.74,896,56,2,87.16
24/11/25,Campaign_011_ZERO_HOPE,75.6,172,15,0,0
24/11/25,Campaign_012_ZERO_HOPE,98.95,290,19,0,0
24/11/25,Campaign_013_ZOMBIE,148.58,916,49,2,71.38
24/11/25,Campaign_014_AVERAGE,53.21,290,26,2,83.37
24/11/25,Campaign_015_DECAYER,129.48,690,64,0,28.13
24/11/25,Campaign_016_ZERO_HOPE,61.64,206,12,0,0
24/11/25,Campaign_017_ZOMBIE,129.92,593,43,2,64.83
24/11/25,Campaign_018_AVERAGE,62.98,484,31,3,88.45
24/11/25,Campaign_019_ZERO_HOPE,66.17,224,13,0,0
24/11/25,Campaign_020_ZERO_HOPE,59.92,203,11,0,0
24/11/25,Campaign_021_ZOMBIE,106.62,406,35,1,48.42
24/11/25,Campaign_022_ZOMBIE,120.77,533,40,2,66.01
24/11/25,Campaign_023_ZERO_HOPE,68.98,133,13,0,0
24/11/25,Campaign_024_ZOMBIE,134.39,743,44,2,73.2
24/11/25,Campaign_025_AVERAGE,48.53,429,24,2,65.91
24/11/25,Campaign_026_DECAYER,100.61,967,50,0,18.21
24/11/25,Campaign_027_ZOMBIE,117.7,504,39,1,55.84
24/11/25,Campaign_028_ZOMBIE,163.01,735,54,2,76.39
24/11/25,Campaign_029_ZERO_HOPE,87.87,231,17,0,0
24/11/25,Campaign_030_AVERAGE,49.26,244,24,2,68.93
24/11/25,Campaign_031_AVERAGE,54.56,392,27,2,73.83
24/11/25,Campaign_032_ZOMBIE,173.55,1040,57,2,80.55
24/11/25,Campaign_033_ZERO_HOPE,78.43,264,15,0,0
24/11/25,Campaign_034_ZOMBIE,122.44,774,40,2,62.87
24/11/25,Campaign_035_ZERO_HOPE,78.33,185,15,0,0
24/11/25,Campaign_036_ZOMBIE,170.83,700,56,2,88
24/11/25,Campaign_037_ZERO_HOPE,79.92,172,15,0,0
24/11/25,Campaign_038_AVERAGE,40.65,368,20,2,56.15
24/11/25,Campaign_039_STAR,117.93,2177,117,23,432.91
24/11/25,Campaign_040_AVERAGE,35.54,174,17,1,55.16
24/11/25,Campaign_041_DECAYER,100.91,804,50,0,19.25
24/11/25,Campaign_042_ZOMBIE,162.04,892,54,2,78.29
24/11/25,Campaign_043_AVERAGE,43.98,356,21,2,63.85
24/11/25,Campaign_044_STAR,97.85,1557,97,19,403.19
24/11/25,Campaign_045_ZERO_HOPE,68.8,215,13,0,0
24/11/25,Campaign_046_AVERAGE,35.03,234,17,1,48.52
24/11/25,Campaign_047_DECAYER,82.74,410,41,0,15.19
24/11/25,Campaign_048_ZOMBIE,116.26,714,38,1,55.57
24/11/25,Campaign_049_DECAYER,114.65,901,57,0,21.12
24/11/25,Campaign_050_ZERO_HOPE,59.41,182,11,0,0
25/11/25,Campaign_001_ZERO_HOPE,69.37,152,13,0,0
25/11/25,Campaign_002_DECAYER,99.47,823,49,0,18.24
25/11/25,Campaign_003_ZERO_HOPE,64.86,159,12,0,0
25/11/25,Campaign_004_ZOMBIE,153.27,614,51,2,70.84
25/11/25,Campaign_005_ZOMBIE,182.34,1117,60,3,91.47
25/11/25,Campaign_006_STAR,99.42,1708,99,19,409.24
25/11/25,Campaign_007_AVERAGE,38.12,279,19,1,54.26
25/11/25,Campaign_008_AVERAGE,50.16,493,25,2,68.4
25/11/25,Campaign_009_AVERAGE,52.26,286,26,2,77.51
25/11/25,Campaign_010_ZOMBIE,108.46,679,36,1,50.82
25/11/25,Campaign_011_ZERO_HOPE,84.49,279,16,0,0
25/11/25,Campaign_012_ZERO_HOPE,93.06,290,18,0,0
25/11/25,Campaign_013_ZOMBIE,183.08,793,61,3,90.24
25/11/25,Campaign_014_AVERAGE,52.8,486,26,2,73.61
25/11/25,Campaign_015_DECAYER,83.47,664,41,0,16.68
25/11/25,Campaign_016_ZERO_HOPE,68.87,228,13,0,0
25/11/25,Campaign_017_ZOMBIE,155.03,630,51,2,76.48
25/11/25,Campaign_018_AVERAGE,50.48,383,25,2,79.51
25/11/25,Campaign_019_ZERO_HOPE,100.18,245,20,0,0
25/11/25,Campaign_020_ZERO_HOPE,93.91,227,18,0,0
25/11/25,Campaign_021_ZOMBIE,154.14,773,51,2,73.3
25/11/25,Campaign_022_ZOMBIE,108.29,440,36,1,55.62
25/11/25,Campaign_023_ZERO_HOPE,75.85,216,15,0,0
25/11/25,Campaign_024_ZOMBIE,143.88,785,47,2,70.3
25/11/25,Campaign_025_AVERAGE,53.18,314,26,2,82.31
25/11/25,Campaign_026_DECAYER,85.2,785,42,0,18.05
25/11/25,Campaign_027_ZOMBIE,187.27,843,62,3,101.19
25/11/25,Campaign_028_ZOMBIE,108.96,432,36,1,58.98
25/11/25,Campaign_029_ZERO_HOPE,80.48,213,16,0,0
25/11/25,Campaign_030_AVERAGE,59.83,314,29,2,91.24
25/11/25,Campaign_031_AVERAGE,50.51,426,25,2,77.61
25/11/25,Campaign_032_ZOMBIE,158.97,831,52,2,74.95
25/11/25,Campaign_033_ZERO_HOPE,70.47,152,14,0,0
25/11/25,Campaign_034_ZOMBIE,156.97,660,52,2,79.43
25/11/25,Campaign_035_ZERO_HOPE,65.72,241,13,0,0
25/11/25,Campaign_036_ZOMBIE,132.91,577,44,2,66.47
25/11/25,Campaign_037_ZERO_HOPE,61.36,134,12,0,0
25/11/25,Campaign_038_AVERAGE,50.21,426,25,2,70.06
25/11/25,Campaign_039_STAR,80.69,1015,80,16,305.44
25/11/25,Campaign_040_AVERAGE,61.37,506,30,3,88.71
25/11/25,Campaign_041_DECAYER,73.33,566,36,0,15.07
25/11/25,Campaign_042_ZOMBIE,142.69,545,47,2,77.93
25/11/25,Campaign_043_AVERAGE,35.74,188,17,1,53.92
25/11/25,Campaign_044_STAR,89.78,1221,89,17,357.55
25/11/25,Campaign_045_ZERO_HOPE,61.26,131,12,0,0
25/11/25,Campaign_046_AVERAGE,62.19,545,31,3,100.26
25/11/25,Campaign_047_DECAYER,91.58,475,45,0,16.79
25/11/25,Campaign_048_ZOMBIE,116.66,664,38,1,56.77
25/11/25,Campaign_049_DECAYER,110.88,564,55,0,21.71
25/11/25,Campaign_050_ZERO_HOPE,77.89,176,15,0,0
26/11/25,Campaign_001_ZERO_HOPE,92.28,300,18,0,0
26/11/25,Campaign_002_DECAYER,121.16,1121,60,0,23.63
26/11/25,Campaign_003_ZERO_HOPE,64.17,161,12,0,0
26/11/25,Campaign_004_ZOMBIE,116.01,748,38,1,55.43
26/11/25,Campaign_005_ZOMBIE,152.06,881,50,2,73.35
26/11/25,Campaign_006_STAR,127.54,1743,127,25,463.46
26/11/25,Campaign_007_AVERAGE,48.07,375,24,2,67.03
26/11/25,Campaign_008_AVERAGE,61.06,468,30,3,88.32
26/11/25,Campaign_009_AVERAGE,39.14,330,19,1,54.58
26/11/25,Campaign_010_ZOMBIE,154.42,647,51,2,80.16
26/11/25,Campaign_011_ZERO_HOPE,64.92,175,12,0,0
26/11/25,Campaign_012_ZERO_HOPE,75.13,198,15,0,0
26/11/25,Campaign_013_ZOMBIE,109.85,604,36,1,59.04
26/11/25,Campaign_014_AVERAGE,50.51,386,25,2,69.21
26/11/25,Campaign_015_DECAYER,72.66,600,36,0,15.38
26/11/25,Campaign_016_ZERO_HOPE,73.43,193,14,0,0
26/11/25,Campaign_017_ZOMBIE,150.46,812,50,2,80.68
26/11/25,Campaign_018_AVERAGE,48.63,405,24,2,76.02
26/11/25,Campaign_019_ZERO_HOPE,75.52,156,15,0,0
26/11/25,Campaign_020_ZERO_HOPE,90.62,210,18,0,0
26/11/25,Campaign_021_ZOMBIE,120.01,775,40,2,58.14
26/11/25,Campaign_022_ZOMBIE,106.47,556,35,1,57.1
26/11/25,Campaign_023_ZERO_HOPE,79.83,246,15,0,0
26/11/25,Campaign_024_ZOMBIE,107.67,673,35,1,49.79
26/11/25,Campaign_025_AVERAGE,57.98,306,28,2,78.91
26/11/25,Campaign_026_DECAYER,122.45,935,61,0,25.7
26/11/25,Campaign_027_ZOMBIE,179.81,897,59,2,82.05
26/11/25,Campaign_028_ZOMBIE,123.98,758,41,2,67.79
26/11/25,Campaign_029_ZERO_HOPE,62.47,192,12,0,0
